TWEETID		DATE	TWEET	USERID	ACTIVIT0 (0/1/0)	ACTIVITY	POS tag	CORRECT			
20487919036	vanavond	2010-08-06 18:01:00	Vanavond naar #zomerterras voor muziek en een sappie. Gipsy.cz lijkt mij wel aardige afsluiter.	23500456	0	naar zomerterras	VZ(init) N(soort,ev,basis,zijd,stan)	1			
20539077750	vanavond	2010-08-07 09:00:00	Vanavond naar de première van 'Babel (words)' van Eastman @Theateradparade. Wil je iets bijzonders ervaren? Ga zien! http://cot.ag/aelkCd	43139996	0	naar premia	VZ(init) N(soort,ev,basis,zijd,stan)	0.5			
20539079006	vanavond	2010-08-07 09:00:00	hopen op een wins voor Willem II vanavond in Almelo!!	168751030	1						
20539084347	vanavond	2010-08-07 09:00:00	Vanavond genieten van live muziek en goed eten en drinken? Kom naar ZomerLive bij Stadscafé De Waag in Delft! http://bit.ly/dewaag	159456850	1						
20539086754	vanavond	2010-08-07 09:00:00	@FemkeTjalda en vanavond ben ik erbij! @elskedewall ik zing keihard met je mee!	26236431	1						
20539087397	vanavond	2010-08-07 09:00:00	Regen schmegen. Ik ga nu fietsen en vanavond naar Schollenpop. En morgen naar Sziget.	68415366	0	fietsen naar	WW(inf,vrij,zonder) VZ(init)	0			
20541508299	vanavond	2010-08-07 10:00:00	Voor happy hour 2 boterhammen en 6 kipnuggets en erna 1 hamburgertje vd #MacDonalds. #teweinig? Nog 4uurtjes werken en vanavond #BANKHANGEN!	94420682	0	4uurtjes werken	N(soort,mv,dim) WW(inf,vrij,zonder)	0			
20541515813	vanavond	2010-08-07 10:00:00	verjaardag was gezellig gisteren :D, zo eerst even croissantje eten en dan even boodschappen doen denk vanavond even film kijken	148468427	0	film kijken	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	1			
20541517524	vanavond	2010-08-07 10:00:00	RT @jeroenvdermaas: Gezellig vanavond met @ayreon007, @gvkeeken, @woutweeter #inception #grandtheatre #inception  wordt gezellig!!	175685003	0	jeroenvdermaas gezellig	N(soort,mv,basis) ADJ(vrij,basis,zonder)	0			
20541526811	vanavond	2010-08-07 10:00:00	Vanavond in de Scandinavische Filmzomer op Ned. 2: twee Deense Dogma-films. Om 22.40 uur 'Festen', om 00.25 uur 'Italiensk for begyndere'.	90156463	1						
20541527028	vanavond	2010-08-07 10:00:00	@feestdjlars maak ze gek hondje! Zie ik je vanavond nog in Antwerpen?	91394542	1						
20543947779	vanavond	2010-08-07 11:00:00	zo, vanavond even Sepultura op het strand kijken	25975887	0	sepultura strand	N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)	0.5			
20543955514	vanavond	2010-08-07 11:00:00	of je hebt 15 appelflappen over en mag die lekker opeten. wat ga ik een buikpijn hebben. vanavond feesten morgen een vrije dag!!!	119491498	0	vrije dag	ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)	0			
20543962220	vanavond	2010-08-07 11:00:00	Lekker muziek luisteren vanavond eten bij me broer en aan de Baco, lekkerrrrrr	52382214	0	eten broer	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	0.5			
20543974310	vanavond	2010-08-07 11:00:00	Onderweg naar huisss wat is de planning voor vanavond?? Xx	75240657	1						
20543979754	vanavond	2010-08-07 11:00:00	Vanavond miss nog nr iets met paarden. Want ons bezoek vind dt leuk & dat is hier vandaag ofso.	105245986	0	nr paarden	N(soort,ev,basis,onz,stan) N(soort,mv,basis)	1			
20546618117	vanavond	2010-08-07 12:00:00	Omdat het vandaag Gay Pride is: Brokeback Mountain - vanavond 22:10 Nederland 3 l http://ow.ly/2lpwO	19716506	1						
20546619052	vanavond	2010-08-07 12:00:00	De kermis is net geopend. De attractie draaien al, kunnen we uit de verte zien. Vanavond maar even een rondje, als het weer het toelaat...	23761686	0	 rondje	[u'N(soort,ev,dim,onz,stan)']	0.5			
20546620578	vanavond	2010-08-07 12:00:00	Vanavond ihkv #gaypride: Freddie Mercury Privé in #hetuurvandewolf op #NL3. Niet missen, want niet op #uitzendinggemist hierna!	94353051	1						
20546623421	vanavond	2010-08-07 12:00:00	Gaat er vanavond nog iemand naar Il mondo del Salsa... eeh... Silo? Met Bert Hadders en de Nozems? #evengeensalsa #moethetooknietoverdrijven	15248111	1						
20546633723	vanavond	2010-08-07 12:00:00	@tesslovestorres katerpride! Ik ben gisteren al naar die verkiezing geweest, vanavond ga ik naar Ultrasexi.	73211879	0	naar ultrasexi	VZ(init) N(soort,ev,basis,genus,stan)	1			
20549715781	vanavond	2010-08-07 13:00:00	Net weer van het strand, straks na mijn Vrienden uit schut! Vanavond met hun uit eten en cocktails drinken. Love Chersonissos	166190198	0	cocktails drinken	N(soort,mv,basis) WW(inf,vrij,zonder)	0.75			
20549721408	vanavond	2010-08-07 13:00:00	Welke film moet k gaan kijken in de bios vanavond, inception kan niet!	139121938	1						
20549724271	vanavond	2010-08-07 13:00:00	ga denk ik maar dutje doen om vanavond vol te houden, ik weet ben verwend lui nest, krijg je van 5 dagen 6 uur uit t bed	48967070	1						
20549724630	vanavond	2010-08-07 13:00:00	Zijn er vanavond nog leuke films op tv? #film #jamesbond #televisie	172492730	1						
20549751056	vanavond	2010-08-07 13:00:00	@Collin_O Ik ga vanavond weer eens kijken of de tenten/podia/lichten er nog zijn.	14303980	0	kijken tenten	WW(inf,vrij,zonder) N(soort,mv,basis)	0			
20553299326	vanavond	2010-08-07 14:00:00	Waarom laat ik me nou weer overhalen, moet ik alweer bier drinken vanavond......	41399733	0	bier drinken	N(soort,ev,basis,onz,stan) WW(pv,tgw,mv)	1			
20553301506	vanavond	2010-08-07 14:00:00	En maar denken dat het lekker weer wordt, begint het ineens te regenen. Weg terras vanavond!	155638816	1						
20553314079	vanavond	2010-08-07 14:00:00	Heerlijk! Vanavond lekker zalm met pennen eten! Geen schrijfdingen, maar pasta ;)	45113043	0	pennen eten	N(soort,mv,basis) WW(inf,vrij,zonder)	0.5			
20553327846	vanavond	2010-08-07 14:00:00	"Verrassing van Corry, vanavond met zijn 2tjes uit eten in #Houten. #livecooking .\
Heb er zin in."	40676388	0	uit eten	VZ(fin) WW(inf,vrij,zonder)	1			
20553351130	vanavond	2010-08-07 14:00:00	Even pak uitzoeken met broerlief en mama en AF. Vanavond uit? (:	28523906	1						
20557105371	vanavond	2010-08-07 15:00:00	Gisteren een uur met de kroegbaas over muziek staan praten. Hij houdt van sonic youth en de pixies #goodtaste vanavond bbqen :-)	77034604	0	hij houdt sonic	VNW(pers,pron,nomin,vol,3,ev,masc) WW(pv,tgw,met-t) SPEC(vreemd)	0			
20557142809	vanavond	2010-08-07 15:00:00	Net gezellig op de thee bij Sandra ffe bijkletsen, nu mammie ophalen, en vanavond verjaardagsfeestje Joanie! Whooo!	33214257	0	verjaardagsfeestje joanie	N(soort,ev,dim,onz,stan) N(soort,ev,basis,zijd,stan)	1			
20557146420	vanavond	2010-08-07 15:00:00	@R_Vogels denk dat het vanavond drukker wordt als wij spelen.	149101377	1						
20557170212	vanavond	2010-08-07 15:00:00	vanavond met mijn lief naar #inception	3408191	0	naar inception	VZ(init) SPEC(vreemd)	1			
20557178774	vanavond	2010-08-07 15:00:00	Ik ga aan het werk ben vanavond te vinden bij @sheilstaRr x!	79025958	1						
20561176034	vanavond	2010-08-07 16:00:00	RT @Jankovitch Dutch: vanavond op tv EenVandaag :: De Week van...Het skûsilen http://bit.ly/bMUyc1	16336800	1						
20561177150	vanavond	2010-08-07 16:00:00	In een lompe houding op bed energie sparen voor vanavond. Want dat moet.	43685017	1						
20561178932	vanavond	2010-08-07 16:00:00	Vanavond kermis winkel met m'n lieve schatties. Ik mis ze!	47413804	0	winkel lieve schatties	N(soort,ev,basis,zijd,stan) ADJ(prenom,basis,met-e,stan) N(soort,mv,basis)	0			
20561181590	vanavond	2010-08-07 16:00:00	@YSpr He Ylona, nog heel veel succes en plezier vanavond en morgen met In Vervoering!	161782799	1						
20561187350	vanavond	2010-08-07 16:00:00	terug van vakantie! vanavond lekker bankhangen en een filmpje kijken.	142801149	0	filmpje kijken	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	0.75			
20565183223	vanavond	2010-08-07 17:00:00	ik verheug me al op de alcohol vanavond.	49129767	1						
20565185701	vanavond	2010-08-07 17:00:00	Lekker uiteten met me baby! Vanavond Heerenveen tegen die boeren kijken en zo op me iPhone horen of exca z'n 1e punten pakt	175796832	0	iphone horen	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
20565208479	vanavond	2010-08-07 17:00:00	Hmmmm... weekend is alweer bijna om. Maar vanavond nog even gezellig het nieuwe huis van zwager in Giethoorn bekijken :-)	50719836	0	zwager giethoorn	N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)	0			
20565209867	vanavond	2010-08-07 17:00:00	terug van de stad, heb echt een leuke tas gekocht, maar ben nu echt kapot en voel me echt niet goed, ik denk dat het vanavond niks wordt	77782108	1						
20565215431	vanavond	2010-08-07 17:00:00	@LisannePilk haha.. erg he!? nee vanavond geen GP denk ik, ga waarschijnlijk naar een andere tent, maar weet nog niet welke	40973019	1						
20568812734	vanavond	2010-08-07 18:00:00	"Kijk vanavond om 20:30 naar de Film \Herbie fully loaded\"" op SBS 6 - http://bit.ly/aeiseY #film"""	31713761	1						
20568820014	vanavond	2010-08-07 18:00:00	Dus wat is er vanavond te doen?	109218478	1						
20568832429	vanavond	2010-08-07 18:00:00	martje lastig vallen, straks misschien buiten chillen met de schatjes, en maybe vanavond eens by de liefste slapen	151127894	0	by liefste slapen	SPEC(vreemd) ADJ(nom,sup,met-e,zonder-n,stan) WW(inf,vrij,zonder)	1			
20568857371	vanavond	2010-08-07 18:00:00	vanavond even naar sneek!!!!! wie nog meer?	92261910	0	naar sneek	VZ(init) N(soort,ev,basis,zijd,stan)	1			
20568857582	vanavond	2010-08-07 18:00:00	een nieuw huisdier gehaald vandaag, Pica. vanavond catannen bij K&J.	37986014	0	catannen k	N(soort,mv,basis) WW(pv,tgw,ev)	0.25			
20616329777	vanavond	2010-08-08 09:00:00	Aanrader! RT @tom_beek: (..) Parade 020? Ik treed daar vanavond (22:45u) op met @svenhammondsoul, we gaan een dansfeestje bouwen!	27026353	0	ik treed	VNW(pers,pron,nomin,vol,1,ev) WW(pv,tgw,ev)	0.5			
20616371713	vanavond	2010-08-08 09:00:00	Vanavond bij #Zomergasten: Paulien Cornelisse. Haar bestseller  is verkrijgbaar bij NRC Lux: http://bit.ly/9nFMYw.	50651177	1						
20616461581	vanavond	2010-08-08 09:03:00	Morning! Ontbijten en de koffers maar eens rustig inpakken. Vanavond terugvliegen naar 15 tot 20 graden minder... #beetjejammer	18756256	0	terugvliegen naar	WW(inf,vrij,zonder) VZ(init)	1			
20616462604	vanavond	2010-08-08 09:03:00	@muamerdrobic hmm dat is kut. kom je vanavond nog langs? enne neem je dan pita mee...haha	35739523	1						
20616529475	vanavond	2010-08-08 09:04:00	Goedemorgen. Merit slaapt nog. Mijn hoofd ook. Vanavond fotograferen bij @POPAANZEE bij Panta Rhei. Hoop dat ik dan nog wakker ben.	17100220	0	fotograferen popaanzee	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	1			
20618755241	vanavond	2010-08-08 10:00:00	Vanavond op televisie: ... Check aanvangstijden op http://mrmovie.nl	6614062	1						
20618773249	vanavond	2010-08-08 10:00:00	Experimenteren met de Surinaamse keuken, voorbereiden op ons bezoek vanavond - http://www.kookjijook.nl/recept/315/	18340153	1						
20618778950	vanavond	2010-08-08 10:00:00	Vanavond bij Symphoshop de uitzending van de Wereldse Tien! www.favorietfm.net/stream.html	124411307	1						
20618782895	vanavond	2010-08-08 10:00:00	"@chrisklomp Zal vanavond lezen zo eerst mooi maken en naar de FC!! Op naar de \groene hel\"" ;-) #"""	66369717	0	naar fc	VZ(init) N(soort,ev,basis,onz,stan)	1			
20618813500	vanavond	2010-08-08 10:01:00	Koers naar Amsterdam. vanavond ontmoeten we schoonzus, zwager, hun dochter en vrienden uit Schotland.	170438282	0	ontmoeten schoonzus	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	0.5			
20621154735	vanavond	2010-08-08 11:00:00	RT @stevenkuipers @nannomeijer was gezellig gister........ / bij walrusplein in sneek ging het echt wel los!! Miss vanavond #candyclub!	72513398	1						
20621156402	vanavond	2010-08-08 11:00:00	Ik heb een etentje vanavond... O oke maar ik wil niet.	161661213	0	ik etentje	VNW(pers,pron,nomin,vol,1,ev) N(soort,ev,dim,onz,stan)	0			
20621168815	vanavond	2010-08-08 11:00:00	En vanavond of vanmiddag komt er een so voor me 5000ste tweet (y)	65044163	1						
20621173378	vanavond	2010-08-08 11:00:00	Straks lekker chillen en eten bij Melany. Vanavond uit eten met mn liefste oom en tante ♥	43441142	0	tante a	N(soort,ev,basis,zijd,stan) SPEC(vreemd)	0			
20621179335	vanavond	2010-08-08 11:00:00	@LijstFrits ga je ook naar truus trut vanavond?	38662179	1						
20623721391	vanavond	2010-08-08 12:00:00	Vanavond Quiz Night! Doldwaze kennisquiz, met leuke prijzen. Kom ook en doe gezellig mee!	24786772	1						
20623721408	vanavond	2010-08-08 12:00:00	Uitgaan was weer niets, nu chillen met mijn laptop en vanavond ga ik naar Shrek jonge. Puss in Boots is mijn idool. #shrek	50001961	0	naar shrek	VZ(init) N(soort,ev,basis,onz,stan)	1			
20623733224	vanavond	2010-08-08 12:00:00	RT @CSAdelaide_: Wrm ?RT @KISHxMAIRA: Wil weer gaan slapen, maar als ik dat doe gaat vanavond niet door! • Moet nog spullen kopen	141669768	1						
20623740732	vanavond	2010-08-08 12:00:00	en ik? dingen in orde maken voor vieirng verzorgingstehuis vanavond	50277176	1						
20623753153	vanavond	2010-08-08 12:00:00	Diede is douchen.. Ik ben moe, is er al een soort plan voor vanavond?!	14425352	1						
20626682932	vanavond	2010-08-08 13:00:00	@Yme89 nope, eerste training.. en ik leef voor de sport he.. vanavond wel weer..	109697579	1						
20626697226	vanavond	2010-08-08 13:00:00	Lekkere luie zondag. Vanavond lasagne op het menu. Helemaal zelf gemaakt, hmmm	123986356	1						
20626699692	vanavond	2010-08-08 13:00:00	Het zou toch leuk zijn als vanavond minimaal 200 mensen meedoen op tweepscore met zomergasten: http://bit.ly/9hsvr0 #zg10	59720670	1						
20626717342	vanavond	2010-08-08 13:00:00	Ik ook!!! RT @Yaartj ik HOOP echt dat we vanavond kapsalon eten , daar heb ik nou echt zin in	15358689	1						
20626742137	vanavond	2010-08-08 13:01:00	Vanavond avonddienst met Peter...twitterkoning...dus niet kleppen, maar twitteren vanavond! Tot nu toe is het rustig in stad en ommeland.	111799952	0	avonddienst petertwitteren	N(soort,ev,basis,zijd,stan) N(soort,mv,basis)	0.25			
20630106427	vanavond	2010-08-08 14:00:00	@roomana_ ey ga je vanavond nog op noob qq.	160846380	1						
20630118375	vanavond	2010-08-08 14:00:00	hm afgebeld .. Wat zijn de plannen voor vanavond ?	112839246	1						
20630123472	vanavond	2010-08-08 14:00:00	RT @Ysbrand1983: Eens kijken of we een konijn voor vanavond kunnen scoren. Lekker met honing en dille.	162864221	1						
20630131140	vanavond	2010-08-08 14:00:00	wat zullen we eens gaan eten vanavond??	152187147	1						
20630151812	vanavond	2010-08-08 14:00:00	@zwartekip Too much information... #strijken #sokken #imagoschade Wat neem je vanavond voor handtasje mee?	57369290	1						
20634065994	vanavond	2010-08-08 15:00:00	Fiat Panda ook weer gewassen, wat te doen vanavond ?	95862356	1						
20634102884	vanavond	2010-08-08 15:01:00	@xsaarb aaawh haha, zie ik jullie vanavond nog?	94582943	1						
20634105126	vanavond	2010-08-08 15:01:00	ik heb het even helemaal gehad met die uitnodiging. vanavond wel weer verder.	135544901	1						
20634114136	vanavond	2010-08-08 15:01:00	"Moet ik vanavond friet halen bij de snackbar.. waar allemaal  (leeghoofdige) mannen zitten die alleen het woord \bier\"" kunnen spellen.:P"""	74169863	0	friet halen	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	1			
20634184239	vanavond	2010-08-08 15:02:00	Wat is er te doen vanavond?? Iemand suggesties?	40456633	1						
20638062281	vanavond	2010-08-08 16:00:00	Was weer leuk met @isabelll94 ! Nu weer thuis, vanavond stamppot andijvie, #jammie Wat te doen vanavond?	133032265	1						
20638066886	vanavond	2010-08-08 16:00:00	@Martijnmarra Ik dacht dat je al kon koken, haha. Vanavond ben ik uit eten, we smssen wel even:)	151777997	0	uit eten	VZ(fin) WW(inf,vrij,zonder)	1			
20638077845	vanavond	2010-08-08 16:00:00	Vanavond lekker een hapje eten in Utrecht met bf @lennartgroot &lt;3	49759846	0	hapje eten	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	1			
20638083267	vanavond	2010-08-08 16:00:00	"\@StraatsoIdaat: Oooh wat verheug ik mij op die zure smoel van jack vanavond\"" // haha dacht er ook nog aan"""	54502987	1						
20638085595	vanavond	2010-08-08 16:00:00	Wat zal ik eens gaan eten vanavond? #durfttevragen	63725421	1						
20641701987	vanavond	2010-08-08 17:00:00	@alexxxxx89 vers vers.. Ja ben nu bij me pa.. Spreek je vanavond wel yesh? Ff potje fifaen? #goodlife	147902861	1						
20641741361	vanavond	2010-08-08 17:00:00	toch geen bioscoopje vanavond. ;-)	62332554	1						
20641747617	vanavond	2010-08-08 17:00:00	RT @StefanTerink: Is er iemand die zin vanavond heeft om een potje te klaverjassen in de trein van Zwolle - Groningen van 21.17u? #durft ...	12751702	1						
20641763699	vanavond	2010-08-08 17:01:00	@AnnetteTeeuwen fijn ben helemaal gerusgesteld...ben je vanavond in geval van nood bereikbaar #oefenen	46437302	1						
20641767186	vanavond	2010-08-08 17:01:00	Een geweldige #SIVO defilé en afsluitingceremonie. Eén groot feest!! Vanavond afscheidsfeest Ned-Braz.	122414828	0	afscheidsfeest ned	N(soort,ev,basis,onz,stan) N(soort,ev,basis,zijd,stan)	1			
20645019460	vanavond	2010-08-08 18:00:00	"RT @EvaJackie: Straks Paulien \Taaliszegmaarechtmijnding\"" Cornelisse in Zomergasten. Nu al zin in. Misschien dat we Jelle vanavond ook w ..."""	26978938	1						
20645021485	vanavond	2010-08-08 18:00:00	"Kijk vanavond om 20:30 naar de Film \American pie presents: The naked mile\"" op RTL 5 - http://bit.ly/ck53f7 #film"""	31713761	1						
20645032947	vanavond	2010-08-08 18:00:00	@A_Kee hmmm dus die komt ze vanavond afgeven? ;) Of heb je gezegd morgen...dat is beter #gaar #bankhangen nu	22072532	1						
20645034327	vanavond	2010-08-08 18:00:00	Hmm wat ga ik vanavond doen? Echt geen zin om gelijk te slapen als ik thuis ben	110953358	1						
20645054615	vanavond	2010-08-08 18:00:00	@liliante Je maakt me nieuwsgierig; vanavond #youtube maar eens afschuimen #arcadefire  #TheSuburbs	78676207	0	arcadefire thesuburbs	ADJ(prenom,basis,met-e,stan) N(soort,mv,basis)	0			
20693829614	vanavond	2010-08-09 09:00:00	12uur op worden gehaald door me topper, dan door naar plein & vanavond filmpje kijken met me beste & 2 nachtjes bij dr slapen x	101063796	0	naar plein	VZ(init) N(soort,ev,basis,onz,stan)	1			
20693834976	vanavond	2010-08-09 09:00:00	vanavond ronde van steensel,altijd gezellig	115893642	1						
20693861817	vanavond	2010-08-09 09:00:00	RT @dannyveramusic: Vanavond 20:23 RTL7 nieuw seizoen V.I.!!! Wilfred, Johan & van der Gijp zijn er weer klaar voor. En wij ook!! Elke m ...	128996032	1						
20693866834	vanavond	2010-08-09 09:00:00	Vanavond extra bestuursvergadering van #CDA#Gelderland in verband met de actualiteit.	164792865	1						
20693885924	vanavond	2010-08-09 09:01:00	Interview met RTVUtrecht in de bus. Vanavond om zes uur op tv	83591340	1						
20696386231	vanavond	2010-08-09 10:00:00	ik ga gewoon vragen of ik vanavond bij opa en oma mag slapen.	78600922	1						
20696400644	vanavond	2010-08-09 10:00:00	Vanavond karatetraining, zal ik het doen of zal ik het niet doen?	155308553	0	 karatetraining	[u'N(soort,ev,basis,zijd,stan)']	1			
20696418403	vanavond	2010-08-09 10:00:00	@Zzhane nee die was gisteren maar die is vanavond online te bekijken heb alleen nog geen idee waar en hoe laat	82213127	1						
20696429900	vanavond	2010-08-09 10:00:00	vanavond weer trainen, maar nog kapot van zaterdag #lelijk	84909143	0	 trainen	[u'WW(inf,vrij,zonder)']	1			
20696434180	vanavond	2010-08-09 10:00:00	@JolineJolink Oh vanavond al!? Dan zie ik jullie morgen met briefing. Zet stress om in energie! Copenhagen wordt helemaal gaaf!	23782345	1						
