TWEETID		DATE	TWEET	USERID	ACTIVITY (Y/N/U)	activity	
20553327846	vanavond	2010-08-07 14:00:00	"Verrassing van Corry, vanavond met zijn 2tjes uit eten in #Houten. #livecooking .\
Heb er zin in."	40676388			
20553351130	vanavond	2010-08-07 14:00:00	Even pak uitzoeken met broerlief en mama en AF. Vanavond uit? (:	28523906			
20557105371	vanavond	2010-08-07 15:00:00	Gisteren een uur met de kroegbaas over muziek staan praten. Hij houdt van sonic youth en de pixies #goodtaste vanavond bbqen :-)	77034604			
20557142809	vanavond	2010-08-07 15:00:00	Net gezellig op de thee bij Sandra ffe bijkletsen, nu mammie ophalen, en vanavond verjaardagsfeestje Joanie! Whooo!	33214257			
20557146420	vanavond	2010-08-07 15:00:00	@R_Vogels denk dat het vanavond drukker wordt als wij spelen.	149101377			
20557170212	vanavond	2010-08-07 15:00:00	vanavond met mijn lief naar #inception	3408191			
20557178774	vanavond	2010-08-07 15:00:00	Ik ga aan het werk ben vanavond te vinden bij @sheilstaRr x!	79025958			
20561176034	vanavond	2010-08-07 16:00:00	RT @Jankovitch Dutch: vanavond op tv EenVandaag :: De Week van...Het skûsilen http://bit.ly/bMUyc1	16336800			
20561177150	vanavond	2010-08-07 16:00:00	In een lompe houding op bed energie sparen voor vanavond. Want dat moet.	43685017			
20561178932	vanavond	2010-08-07 16:00:00	Vanavond kermis winkel met m'n lieve schatties. Ik mis ze!	47413804			
20561181590	vanavond	2010-08-07 16:00:00	@YSpr He Ylona, nog heel veel succes en plezier vanavond en morgen met In Vervoering!	161782799			
20561187350	vanavond	2010-08-07 16:00:00	terug van vakantie! vanavond lekker bankhangen en een filmpje kijken.	142801149			
20565183223	vanavond	2010-08-07 17:00:00	ik verheug me al op de alcohol vanavond.	49129767			
20565185701	vanavond	2010-08-07 17:00:00	Lekker uiteten met me baby! Vanavond Heerenveen tegen die boeren kijken en zo op me iPhone horen of exca z'n 1e punten pakt	175796832			
20565208479	vanavond	2010-08-07 17:00:00	Hmmmm... weekend is alweer bijna om. Maar vanavond nog even gezellig het nieuwe huis van zwager in Giethoorn bekijken :-)	50719836			
20565209867	vanavond	2010-08-07 17:00:00	terug van de stad, heb echt een leuke tas gekocht, maar ben nu echt kapot en voel me echt niet goed, ik denk dat het vanavond niks wordt	77782108			
20565215431	vanavond	2010-08-07 17:00:00	@LisannePilk haha.. erg he!? nee vanavond geen GP denk ik, ga waarschijnlijk naar een andere tent, maar weet nog niet welke	40973019			
20568812734	vanavond	2010-08-07 18:00:00	"Kijk vanavond om 20:30 naar de Film \Herbie fully loaded\"" op SBS 6 - http://bit.ly/aeiseY #film"""	31713761			
20568820014	vanavond	2010-08-07 18:00:00	Dus wat is er vanavond te doen?	109218478			
20568832429	vanavond	2010-08-07 18:00:00	martje lastig vallen, straks misschien buiten chillen met de schatjes, en maybe vanavond eens by de liefste slapen	151127894			
20568857371	vanavond	2010-08-07 18:00:00	vanavond even naar sneek!!!!! wie nog meer?	92261910			
20568857582	vanavond	2010-08-07 18:00:00	een nieuw huisdier gehaald vandaag, Pica. vanavond catannen bij K&J.	37986014			
20616329777	vanavond	2010-08-08 09:00:00	Aanrader! RT @tom_beek: (..) Parade 020? Ik treed daar vanavond (22:45u) op met @svenhammondsoul, we gaan een dansfeestje bouwen!	27026353			
20616371713	vanavond	2010-08-08 09:00:00	Vanavond bij #Zomergasten: Paulien Cornelisse. Haar bestseller  is verkrijgbaar bij NRC Lux: http://bit.ly/9nFMYw.	50651177			
20616461581	vanavond	2010-08-08 09:03:00	Morning! Ontbijten en de koffers maar eens rustig inpakken. Vanavond terugvliegen naar 15 tot 20 graden minder... #beetjejammer	18756256			
20616462604	vanavond	2010-08-08 09:03:00	@muamerdrobic hmm dat is kut. kom je vanavond nog langs? enne neem je dan pita mee...haha	35739523			
20616529475	vanavond	2010-08-08 09:04:00	Goedemorgen. Merit slaapt nog. Mijn hoofd ook. Vanavond fotograferen bij @POPAANZEE bij Panta Rhei. Hoop dat ik dan nog wakker ben.	17100220			
20618755241	vanavond	2010-08-08 10:00:00	Vanavond op televisie: ... Check aanvangstijden op http://mrmovie.nl	6614062			
20618773249	vanavond	2010-08-08 10:00:00	Experimenteren met de Surinaamse keuken, voorbereiden op ons bezoek vanavond - http://www.kookjijook.nl/recept/315/	18340153			
20618778950	vanavond	2010-08-08 10:00:00	Vanavond bij Symphoshop de uitzending van de Wereldse Tien! www.favorietfm.net/stream.html	124411307			
20618782895	vanavond	2010-08-08 10:00:00	"@chrisklomp Zal vanavond lezen zo eerst mooi maken en naar de FC!! Op naar de \groene hel\"" ;-) #"""	66369717			
20618813500	vanavond	2010-08-08 10:01:00	Koers naar Amsterdam. vanavond ontmoeten we schoonzus, zwager, hun dochter en vrienden uit Schotland.	170438282			
20621154735	vanavond	2010-08-08 11:00:00	RT @stevenkuipers @nannomeijer was gezellig gister........ / bij walrusplein in sneek ging het echt wel los!! Miss vanavond #candyclub!	72513398			
20621156402	vanavond	2010-08-08 11:00:00	Ik heb een etentje vanavond... O oke maar ik wil niet.	161661213			
20621168815	vanavond	2010-08-08 11:00:00	En vanavond of vanmiddag komt er een so voor me 5000ste tweet (y)	65044163			
20621173378	vanavond	2010-08-08 11:00:00	Straks lekker chillen en eten bij Melany. Vanavond uit eten met mn liefste oom en tante ♥	43441142			
20621179335	vanavond	2010-08-08 11:00:00	@LijstFrits ga je ook naar truus trut vanavond?	38662179			
20623721391	vanavond	2010-08-08 12:00:00	Vanavond Quiz Night! Doldwaze kennisquiz, met leuke prijzen. Kom ook en doe gezellig mee!	24786772			
20623721408	vanavond	2010-08-08 12:00:00	Uitgaan was weer niets, nu chillen met mijn laptop en vanavond ga ik naar Shrek jonge. Puss in Boots is mijn idool. #shrek	50001961			
20623733224	vanavond	2010-08-08 12:00:00	RT @CSAdelaide_: Wrm ?RT @KISHxMAIRA: Wil weer gaan slapen, maar als ik dat doe gaat vanavond niet door! • Moet nog spullen kopen	141669768			
20623740732	vanavond	2010-08-08 12:00:00	en ik? dingen in orde maken voor vieirng verzorgingstehuis vanavond	50277176			
20623753153	vanavond	2010-08-08 12:00:00	Diede is douchen.. Ik ben moe, is er al een soort plan voor vanavond?!	14425352			
20626682932	vanavond	2010-08-08 13:00:00	@Yme89 nope, eerste training.. en ik leef voor de sport he.. vanavond wel weer..	109697579			
20626697226	vanavond	2010-08-08 13:00:00	Lekkere luie zondag. Vanavond lasagne op het menu. Helemaal zelf gemaakt, hmmm	123986356			
20626699692	vanavond	2010-08-08 13:00:00	Het zou toch leuk zijn als vanavond minimaal 200 mensen meedoen op tweepscore met zomergasten: http://bit.ly/9hsvr0 #zg10	59720670			
20626717342	vanavond	2010-08-08 13:00:00	Ik ook!!! RT @Yaartj ik HOOP echt dat we vanavond kapsalon eten , daar heb ik nou echt zin in	15358689			
20626742137	vanavond	2010-08-08 13:01:00	Vanavond avonddienst met Peter...twitterkoning...dus niet kleppen, maar twitteren vanavond! Tot nu toe is het rustig in stad en ommeland.	111799952			
20630106427	vanavond	2010-08-08 14:00:00	@roomana_ ey ga je vanavond nog op noob qq.	160846380			
20630118375	vanavond	2010-08-08 14:00:00	hm afgebeld .. Wat zijn de plannen voor vanavond ?	112839246			
20630123472	vanavond	2010-08-08 14:00:00	RT @Ysbrand1983: Eens kijken of we een konijn voor vanavond kunnen scoren. Lekker met honing en dille.	162864221			
20630131140	vanavond	2010-08-08 14:00:00	wat zullen we eens gaan eten vanavond??	152187147			
20630151812	vanavond	2010-08-08 14:00:00	@zwartekip Too much information... #strijken #sokken #imagoschade Wat neem je vanavond voor handtasje mee?	57369290			
20634065994	vanavond	2010-08-08 15:00:00	Fiat Panda ook weer gewassen, wat te doen vanavond ?	95862356			
20634102884	vanavond	2010-08-08 15:01:00	@xsaarb aaawh haha, zie ik jullie vanavond nog?	94582943			
20634105126	vanavond	2010-08-08 15:01:00	ik heb het even helemaal gehad met die uitnodiging. vanavond wel weer verder.	135544901			
20634114136	vanavond	2010-08-08 15:01:00	"Moet ik vanavond friet halen bij de snackbar.. waar allemaal  (leeghoofdige) mannen zitten die alleen het woord \bier\"" kunnen spellen.:P"""	74169863			
20634184239	vanavond	2010-08-08 15:02:00	Wat is er te doen vanavond?? Iemand suggesties?	40456633			
20638062281	vanavond	2010-08-08 16:00:00	Was weer leuk met @isabelll94 ! Nu weer thuis, vanavond stamppot andijvie, #jammie Wat te doen vanavond?	133032265			
20638066886	vanavond	2010-08-08 16:00:00	@Martijnmarra Ik dacht dat je al kon koken, haha. Vanavond ben ik uit eten, we smssen wel even:)	151777997			
20638077845	vanavond	2010-08-08 16:00:00	Vanavond lekker een hapje eten in Utrecht met bf @lennartgroot &lt;3	49759846			
20638083267	vanavond	2010-08-08 16:00:00	"\@StraatsoIdaat: Oooh wat verheug ik mij op die zure smoel van jack vanavond\"" // haha dacht er ook nog aan"""	54502987			
20638085595	vanavond	2010-08-08 16:00:00	Wat zal ik eens gaan eten vanavond? #durfttevragen	63725421			
20641701987	vanavond	2010-08-08 17:00:00	@alexxxxx89 vers vers.. Ja ben nu bij me pa.. Spreek je vanavond wel yesh? Ff potje fifaen? #goodlife	147902861			
20641741361	vanavond	2010-08-08 17:00:00	toch geen bioscoopje vanavond. ;-)	62332554			
20641747617	vanavond	2010-08-08 17:00:00	RT @StefanTerink: Is er iemand die zin vanavond heeft om een potje te klaverjassen in de trein van Zwolle - Groningen van 21.17u? #durft ...	12751702			
20641763699	vanavond	2010-08-08 17:01:00	@AnnetteTeeuwen fijn ben helemaal gerusgesteld...ben je vanavond in geval van nood bereikbaar #oefenen	46437302			
20641767186	vanavond	2010-08-08 17:01:00	Een geweldige #SIVO defilé en afsluitingceremonie. Eén groot feest!! Vanavond afscheidsfeest Ned-Braz.	122414828			
20645019460	vanavond	2010-08-08 18:00:00	"RT @EvaJackie: Straks Paulien \Taaliszegmaarechtmijnding\"" Cornelisse in Zomergasten. Nu al zin in. Misschien dat we Jelle vanavond ook w ..."""	26978938			
20645021485	vanavond	2010-08-08 18:00:00	"Kijk vanavond om 20:30 naar de Film \American pie presents: The naked mile\"" op RTL 5 - http://bit.ly/ck53f7 #film"""	31713761			
20645032947	vanavond	2010-08-08 18:00:00	@A_Kee hmmm dus die komt ze vanavond afgeven? ;) Of heb je gezegd morgen...dat is beter #gaar #bankhangen nu	22072532			
20645034327	vanavond	2010-08-08 18:00:00	Hmm wat ga ik vanavond doen? Echt geen zin om gelijk te slapen als ik thuis ben	110953358			
20645054615	vanavond	2010-08-08 18:00:00	@liliante Je maakt me nieuwsgierig; vanavond #youtube maar eens afschuimen #arcadefire  #TheSuburbs	78676207			
20693829614	vanavond	2010-08-09 09:00:00	12uur op worden gehaald door me topper, dan door naar plein & vanavond filmpje kijken met me beste & 2 nachtjes bij dr slapen x	101063796			
20693834976	vanavond	2010-08-09 09:00:00	vanavond ronde van steensel,altijd gezellig	115893642			
20693861817	vanavond	2010-08-09 09:00:00	RT @dannyveramusic: Vanavond 20:23 RTL7 nieuw seizoen V.I.!!! Wilfred, Johan & van der Gijp zijn er weer klaar voor. En wij ook!! Elke m ...	128996032			
20693866834	vanavond	2010-08-09 09:00:00	Vanavond extra bestuursvergadering van #CDA#Gelderland in verband met de actualiteit.	164792865			
20693885924	vanavond	2010-08-09 09:01:00	Interview met RTVUtrecht in de bus. Vanavond om zes uur op tv	83591340			
20696386231	vanavond	2010-08-09 10:00:00	ik ga gewoon vragen of ik vanavond bij opa en oma mag slapen.	78600922			
20696400644	vanavond	2010-08-09 10:00:00	Vanavond karatetraining, zal ik het doen of zal ik het niet doen?	155308553			
20696418403	vanavond	2010-08-09 10:00:00	@Zzhane nee die was gisteren maar die is vanavond online te bekijken heb alleen nog geen idee waar en hoe laat	82213127			
20696429900	vanavond	2010-08-09 10:00:00	vanavond weer trainen, maar nog kapot van zaterdag #lelijk	84909143			
20696434180	vanavond	2010-08-09 10:00:00	@JolineJolink Oh vanavond al!? Dan zie ik jullie morgen met briefing. Zet stress om in energie! Copenhagen wordt helemaal gaaf!	23782345			
20699111404	vanavond	2010-08-09 11:00:00	Vanavond naar de film met Johanneke!	172735167			
20699115831	vanavond	2010-08-09 11:00:00	# ik denk dat ik vanavond op tijd ga slapen....hoop ik!	23941055			
20699120063	vanavond	2010-08-09 11:00:00	@Leepaksa Ik ben vanavond vrij! You in?!	22143147			
20699160512	vanavond	2010-08-09 11:01:00	Lunchen, hopelijk nog anderhalf uur fietsen, naar de flevo-polder en vanavond werken. Vanaf half 8 lekker niks doen!:D	80645040			
20699167548	vanavond	2010-08-09 11:01:00	Heb avonddienst vanavond dus nu warm eten! I'm cooking ravioli met griekse salade right now. Yummiee	165231178			
20702192148	vanavond	2010-08-09 12:00:00	@LilMichael10  nu serri me kamer opruimen xD en vanavond met een vriend voetballe en basketball	153817496			
20702212357	vanavond	2010-08-09 12:00:00	@naoomx jaa ik ben rond 6 uur in almere & slaap in almere vanavond ! Dus bel me jaa	152671395			
20702213509	vanavond	2010-08-09 12:00:00	Doe Maar Gewoon veel updates plaatsen!: Vanavond zal DMG met recent aangeschafte hardware in de muziekfabrie... http://tinyurl.com/2bfaxz2	157600752			
20702231175	vanavond	2010-08-09 12:00:00	@roos_w Maakt mij niet uit! ben nog alleen thuis vanavond! mIsschien kunne we gezellig samen eten =)	70764934			
20702249727	vanavond	2010-08-09 12:01:00	Wie wilt er vanavond feunen op de blok ? :)	98188945			
20705851014	vanavond	2010-08-09 13:00:00	Dat word dus vanavond poole in de stad!	47318704			
20705853222	vanavond	2010-08-09 13:00:00	maar hij gaat vanavond weg (u)	83670294			
20705887707	vanavond	2010-08-09 13:00:00	RT @issy___: Vanavond weer trainen keihard 'r tegen aan	141533766			
20705912994	vanavond	2010-08-09 13:01:00	Kapper geweest, nu klusjes doen die ik vorige week heb uitgesteld.. Vanavond lekker mosselen eten:D	24353651			
20705928326	vanavond	2010-08-09 13:01:00	al 4 dagen niet gerookt , wie had het verwacht. Gister nog wat gedronken vanavond denk ik weer chillen met onze friends	125255681			
20709909790	vanavond	2010-08-09 14:00:00	Nog een uurtje werken en dan eindelijk naar huis. Vanavond 'lekker' aan de studie voor de hertentamens... #heelveelzinin #CIW	29791125			
20709932443	vanavond	2010-08-09 14:00:00	Lekker chille in de stad, @JunkDluxe @C_DM__ wat gaan jullie vanavond doen? Chille in de buurt?	167004246			
20709937543	vanavond	2010-08-09 14:00:00	Okura crepes! Zo lekker, maar moet vanavond echt weer naar de sportschool! http://twitpic.com/2d49r7	127814618			
20709968907	vanavond	2010-08-09 14:00:00	Vanavond heeft Henk van Zon TV opnames met Frank Ouweneel. Deze bijbelstudies worden vanaf september uitgezonden op EvangelieTV.	74496129			
20709981397	vanavond	2010-08-09 14:00:00	vanavond ouders weer thuis en lekker uit eten :) maar nu eerst nog even Ben & Jerry's halen &lt;3	43062848			
20714297189	vanavond	2010-08-09 15:00:00	Het zit er weer op. Kijk vanavond ook naar TV Noord voor meer beelden. Morgen zijn we in Baflo! http://www.rondjenoord.nl	31695811			
20714309706	vanavond	2010-08-09 15:00:00	@JeroenVLD jaa vanavond gezellig naar buiten. ben nog beetje brak van het weekend. :$	125100290			
20714313549	vanavond	2010-08-09 15:00:00	Voor vanavond koken met lonny vandaag Pangsit Goreng http://ht.ly/2mQta	28560457			
20714326281	vanavond	2010-08-09 15:00:00	Het went heel erg snel hele dag hangen en niets doen @home. Vanavond ff koersen op sloten met Krizz en @Kooskortekaas	152774270			
20714329175	vanavond	2010-08-09 15:00:00	RT @RadioKunststof: Vanavond is Eric Vrijsen te gast in Kunststof. Hij schreef 'Wilt u niet aan mijn jasje trekken?', een kijkje achter  ...	55553323			
20718564486	vanavond	2010-08-09 16:00:00	@dennisvdgeest jij ook Dennis, nog draaien ergens vanavond?	168490409			
20718565743	vanavond	2010-08-09 16:00:00	Chillings op de boot, in de hangmat, vanavond chillen op hett strandje.	155860969			
20718567479	vanavond	2010-08-09 16:00:00	Vanavond eindelijk weer Gijp op de buis. Wordt weer smullen. Denk dat ik ga kijken bij @rtenvergert, dus eerst FIFA. #vreestrevanche	69398866			
20718570543	vanavond	2010-08-09 16:00:00	RT @tigerwoets: Ik weet niet of ik jullie allemaal al ga kunnen poppen vanavond. Met de bus door heel Nederland is lastig weet (ik zit w ...	117340112			
20718583392	vanavond	2010-08-09 16:00:00	@xdelany zal ik anders vanavond even langs kommuh? oder hast du daar keine lust fur [[	150258072			
20722618197	vanavond	2010-08-09 17:00:00	Zo wat een dag op de markt.. Dit ging helemaal nergens over! Filmpjes volgen. Vanavond!	50348665			
20722619271	vanavond	2010-08-09 17:00:00	Zijn er wat voetbal sessies vanavond ?	65340512			
20722633172	vanavond	2010-08-09 17:00:00	@Priinciipessaa hahahah alweer aan het werk?;p daarben je ook altijd! hoopw el voor je ja dat je vanavond kan slapen xD	52775478			
20722642616	vanavond	2010-08-09 17:00:00	kamer opruimen, douchen & vanavond echt echt vroeg slapen, morgen al om 6uur m'n bed uit =(	74806323			
20722649711	vanavond	2010-08-09 17:00:00	het oefenprogramma van #hcares vette A start vanavond, hoge ambities	95485404			
20726291202	vanavond	2010-08-09 18:00:00	Woehoe! Vanavond weer #quiznight bij de 5th :D Gezellig met @stijnvd , Lori en misschien @maartenrozeboom	34554773			
20726295163	vanavond	2010-08-09 18:00:00	"Kijk vanavond om 20:30 naar de Film \The burbs\"" op RTL 8 - http://bit.ly/c4viiq #film"""	31713761			
20726298645	vanavond	2010-08-09 18:00:00	RT @Emmodelacrack: Countdown. Nog 4 dagen en ik zie weer daglicht. Wordt er vanavond nog gevoetbalt op L'asfalt?	14448934			
20726307034	vanavond	2010-08-09 18:00:00	@saraahtjee komt van het Grieks. Ja ik ben gelukkig klaar. Vanavond maar een heerlijke glas whiskey drinken. Jij al wat beter?	74579831			
20726310651	vanavond	2010-08-09 18:00:00	Komt er nog wat leuks op TV vanavond of kan ik gewoon lekker aan het werk?	6495592			
20780381095	vanavond	2010-08-10 09:00:00	De Joseph Joseph snijplankjes zijn binnen hoor. Booooh wat zullen we fijn snijden vanavond!	22012011			
20780385920	vanavond	2010-08-10 09:00:00	Net met A. besloten om vanavond te beginnen met slaaptraining; de zng methode van Estivill. Doorslapen lijkt nu een utopie nog helaas.	22626146			
20780417592	vanavond	2010-08-10 09:00:00	#tvtip voor vanavond het altijd leuke leedvermaak van #ikvertrek en even later ook #rijdenderechter met veelbelovende titel: Schijtreigers!!	156945557			
20780434157	vanavond	2010-08-10 09:01:00	Vanavond weer een gezellige date met doortje en met poesje naar de dokter	115917360			
20780447679	vanavond	2010-08-10 09:01:00	Vanavond heb ik mn iPhone 4 :D:D!	98624403			
20783031544	vanavond	2010-08-10 10:00:00	Vanavond naar Theaterfestival Boulevard! Dansvoorstelling Jelena Kostic, ben benieuwd!!	30182756			
